Book ID,Size,Views,Likes,Rating,total_words,readability_flesch,readability_fog,pronoun_ratio,adverb_adj_ratio,slang_ratio,metaphor_pair_count,metaphor_pair_ratio,epithet_density,alliteration_ratio,sarcasm_marker_count,sarcasm_marker_ratio,tonal_ambiguity_score,sarcasm_markers,first_person_count,second_person_count,third_person_count,total_personal_pronouns,first_person_ratio,second_person_ratio,third_person_ratio,dialog_total_words,dialog_words,dialog_ratio
28152,38545,2741,20,0.0072966070777088,6116,63.56511263521804,17.104119549459128,0.0,0.6208053691275168,,0,0.0,0.0,0.04732172198488334,0,0.0,0.0,,273,25,211,509,0.5363457760314342,0.04911591355599214,0.41453831041257366,6095,1118,0.1834290401968827
230506,48055,1544,16,0.0103626943005181,7544,63.06365430371633,17.358761167832988,0.0,0.8123123123123123,,0,0.0,0.0,0.05429443780698261,1,0.1325556733828208,0.0,"ну, давай",47,60,327,434,0.10829493087557604,0.1382488479262673,0.7534562211981567,7534,1464,0.1943190868064773
162672,55146,1452,15,0.0103305785123966,7981,43.733937827569065,21.828884207393358,0.0,0.5798548094373865,,0,0.0,0.0,0.0514752040175769,0,0.0,0.0,,215,27,137,379,0.5672823218997362,0.0712401055408971,0.36147757255936674,7971,1728,0.2167858487015431
85248,43798,2678,33,0.0123226288274831,6467,48.50721393534508,21.80428518664913,0.0,0.6323907455012854,,0,0.0,0.0,0.060779461800185584,0,0.0,0.0,,29,23,187,239,0.12133891213389121,0.09623430962343096,0.7824267782426778,6467,28,0.004329673728158343
139465,41595,1708,4,0.0023419203747072,6246,60.12825593856047,18.272872536762517,0.0,0.7045454545454546,,0,0.0,0.0,0.05300240192153723,0,0.0,0.0,,171,121,206,498,0.3433734939759036,0.2429718875502008,0.41365461847389556,6246,3678,0.5888568683957733
160600,53141,1338,35,0.0261584454409566,7598,53.111010604961734,20.2810125876882,0.0,0.6945945945945946,,0,0.0,0.0,0.052971405982342866,0,0.0,0.0,,44,41,288,373,0.11796246648793565,0.10991957104557641,0.7721179624664879,7591,2080,0.2740086945066526
251075,30241,1488,59,0.0396505376344086,4724,57.45586844032849,18.805589133572923,0.0,0.5663716814159292,,0,0.0,0.0,0.046861747243426635,0,0.0,0.0,,56,60,221,337,0.1661721068249258,0.17804154302670624,0.655786350148368,4723,43,0.009104382807537581
323692,20720,1016,11,0.0108267716535433,3164,62.25640314136126,17.16594764397906,0.0,0.6105263157894737,,0,0.0,0.0,0.05945604048070841,0,0.0,0.0,,42,38,64,144,0.2916666666666667,0.2638888888888889,0.4444444444444444,3163,145,0.04584255453683212
243107,33185,1809,77,0.0425649530127142,5090,61.165779966223795,17.959601217220786,0.0,0.7467652495378928,,0,0.0,0.0,0.0501573564122738,1,0.19646365422396855,0.0,вот именно,82,53,113,248,0.33064516129032256,0.21370967741935484,0.45564516129032256,5088,86,0.01690251572327044
262811,36213,1444,14,0.0096952908587257,5380,57.24156629945003,18.896884847432347,0.0,0.772887323943662,,0,0.0,0.0,0.052837209302325584,1,0.18587360594795538,0.0,смешно,142,78,107,327,0.43425076452599387,0.23853211009174313,0.327217125382263,5377,3241,0.6027524641993677
309749,94241,1053,19,0.0180436847103513,13628,48.203426905074764,21.18255144442264,0.0,0.5247338760175329,,0,0.0,0.0,0.05385124696534981,2,0.146756677428823,0.0,смешно;ну конечно,127,109,275,511,0.24853228962818003,0.21330724070450097,0.538160469667319,13598,535,0.039344021179585235
310121,34602,1246,24,0.0192616372391653,5354,58.73649588899974,19.499147752457226,0.0,0.8258706467661692,,0,0.0,0.0,0.050860134629768135,0,0.0,0.0,,90,78,120,288,0.3125,0.2708333333333333,0.4166666666666667,5349,3193,0.5969340063563283
234371,51055,1253,7,0.0055865921787709,7720,53.647646602563526,19.666715250479644,0.0,0.7931456548347613,,0,0.0,0.0,0.048508430609597926,0,0.0,0.0,,69,62,281,412,0.16747572815533981,0.15048543689320387,0.6820388349514563,7711,3053,0.39592789521462846
